곰바위	2	0	0	0	0	98.0	4.3	115.1	5.0	105.5	4.6	
두레국수	3	0	0	0	0	92.9	3.8	0	0	123.9	5.0	
호아다오	1	100.0	5.0	0	0	100.0	5.0	100.0	5.0	88.2	4.4	
영동곱창	2	0	0	0	0	0	0	115.1	5.0	115.1	5.0	
일품황소곱창	1	100.0	5.0	0	0	100.0	5.0	0	0	100.0	5.0	
플라워꽃남꽃녀	1	100.0	5.0	0	0	100.0	5.0	0	0	100.0	5.0	
영동소곱창	1	100.0	5.0	0	0	100.0	5.0	0	0	100.0	5.0	
우정양곱창	3	0	0	0	0	110.8	4.5	0	0	112.6	4.5	
고래집참숯불양곱창	1	100.0	5.0	0	0	96.0	4.8	0	0	96.7	4.8	
가르고뜨	1	100.0	5.0	0	0	100.0	5.0	0	0	95.8	4.8	
우림황소곱창	1	100.0	5.0	0	0	100.0	5.0	0	0	95.8	4.8	
카페단추	1	100.0	5.0	0	0	100.0	5.0	0	0	93.8	4.7	
장수양곱창전문	1	66.7	3.3	0	0	95.0	4.8	0	0	100.0	5.0	
김태주 선산곱창	2	115.1	5.0	0	0	0	0	0	0	107.4	4.7	
백순대 삼촌네	1	100.0	5.0	0	0	100.0	5.0	0	0	92.6	4.6	
강남곱창볶음전문	1	100.0	5.0	0	0	100.0	5.0	0	0	92.3	4.6	
홍루서	2	0	0	0	0	115.1	5.0	0	0	106.2	4.6	
라곱창	1	75.0	3.8	0	0	100.0	5.0	0	0	95.8	4.8	
강남그릴	1	100.0	5.0	0	0	100.0	5.0	0	0	90.9	4.5	
마장동곱떡	1	0	0	100.0	5.0	0	0	0	0	100.0	5.0	
옥돌양곱창구이	1	0	0	0	0	100.0	5.0	0	0	100.0	5.0	
장다리	1	100.0	5.0	0	0	100.0	5.0	0	0	80.0	4.0	
대낚식당	1	0	0	0	0	100.0	5.0	0	0	95.7	4.8	
인더비엣	1	0	0	100.0	5.0	100.0	5.0	0	0	78.9	3.9	
대파 양곱창	1	100.0	5.0	0	0	100.0	5.0	0	0	78.6	3.9	
군자대한곱창	1	0	0	0	0	66.7	3.3	0	0	100.0	5.0	
곱창키친	1	0	0	0	0	100.0	5.0	0	0	94.4	4.7	
마포짚불곱창	1	100.0	5.0	0	0	0	0	0	0	92.0	4.6	
삼곱식당	1	0	0	0	0	100.0	5.0	0	0	90.2	4.5	
곱사모	1	100.0	5.0	0	0	0	0	0	0	66.7	3.3	
안동한우 청담본가	1	0	0	0	0	71.4	3.6	0	0	71.4	3.6	
청담순대국	1	0	0	0	0	0	0	0	0	80.0	4.0	
